Numéro,Addresse,"Code postal","Code commune",Commune,"Nombre de votant","Nombre de logements sociaux","Âge moyen","Nuance NUPES relatif au bureau de vote","Revenu moyen","abstention européennes relatif au bureau de vote","LFI européennes 2024 relatif au bureau de vote","LFI présidentielle 2022 relatif au bureau de vote",Score,Latitude,Longitude
3,"Rue Daniel Becker",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",53,39.5,47.42,11,48.881094,2.206169
30,"Allée des Damades",92000,92050,Nanterre,12,13,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,43,48.882862,2.206134
31,"Allée des Damades",92000,92050,Nanterre,6,15,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,43,48.882752,2.206848
32,"Allée des Damades",92000,92050,Nanterre,12,15,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,43,48.882686,2.206236
33,"Allée des Damades",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882272,2.207545
33,"Rue Daniel Becker",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.881934,2.20718
34,"Allée des Damades",92000,92050,Nanterre,14,16,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,43,48.882571,2.206543
35,"Rue Daniel Becker",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.881992,2.207237
39,"Rue Daniel Becker",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882084,2.207414
4,"Place Eugène Pottier",92000,92050,Nanterre,1,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882065,2.206874
4,"Place Jean-Baptiste Clément",92000,92050,Nanterre,2,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882768,2.207648
4,"Place Pierre Degeyter",92000,92050,Nanterre,2,1,0,"Mixte gauche/droite","Revenu moyen",53,39.5,47.42,11,48.881718,2.206162
41,"Rue Daniel Becker",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882197,2.20763
45,"Rue Daniel Becker",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882323,2.207691
5,"Place Eugène Pottier",92000,92050,Nanterre,2,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882094,2.206816
5,"Place Jean-Baptiste Clément",92000,92050,Nanterre,1,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882707,2.207577
5,"Place Pierre Degeyter",92000,92050,Nanterre,1,1,0,"Mixte gauche/droite","Revenu moyen",53,39.5,47.42,11,48.88178,2.20609
53,"Rue Daniel Becker",92000,92050,Nanterre,2,0,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882557,2.207987
57,"Rue Daniel Becker",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882553,2.208102
59,"Rue Daniel Becker",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.88259,2.208166
6,"Place Eugène Pottier",92000,92050,Nanterre,1,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882146,2.206704
6,"Place Jean-Baptiste Clément",92000,92050,Nanterre,2,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882655,2.207495
6,"Place Pierre Degeyter",92000,92050,Nanterre,2,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.881974,2.206356
6,"Rue André Sabatier",92000,92050,Nanterre,16,0,0,"Mixte gauche/droite","Quartier aisé",53,39.5,47.42,11,48.880534,2.215145
64,"Rue de la Source",92000,92050,Nanterre,14,21,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,45,48.884285,2.20667
7,"Allée Camelinat",92000,92050,Nanterre,15,19,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,42,48.882678,2.205698
7,"Place Eugène Pottier",92000,92050,Nanterre,1,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882281,2.206755
7,"Place Jean-Baptiste Clément",92000,92050,Nanterre,1,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882555,2.207376
7,"Place Pierre Degeyter",92000,92050,Nanterre,2,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.881937,2.206412
72,"Rue de la Source",92000,92050,Nanterre,18,24,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,46,48.884092,2.206837
8,"Place Eugène Pottier",92000,92050,Nanterre,2,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882319,2.206801
8,"Place Jean-Baptiste Clément",92000,92050,Nanterre,1,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882529,2.207259
8,"Place Pierre Degeyter",92000,92050,Nanterre,1,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.881869,2.206548
9,"Allée Camelinat",92000,92050,Nanterre,14,15,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,43,48.882304,2.206073
9,"Place Eugène Pottier",92000,92050,Nanterre,2,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882391,2.206885
9,"Place Jean-Baptiste Clément",92000,92050,Nanterre,3,1,0,"Mixte gauche/droite","Quartier plus populaire",53,39.5,47.42,14,48.882577,2.207102
9,"Place Pierre Degeyter",92000,92050,Nanterre,2,1,0,"Mixte gauche/droite","Revenu moyen",53,39.5,47.42,11,48.881817,2.206623
9,"Rue Daniel Becker",92000,92050,Nanterre,1,0,0,"Mixte gauche/droite","Revenu moyen",53,39.5,47.42,11,48.881335,2.206345
1,"Avenue de la Liberté",92000,92050,Nanterre,8,19,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,39,48.887561,2.207421
1,"Avenue des Alouettes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884273,2.212871
1,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.886465,2.20549
1,"Rue des Fleurs",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.885674,2.205773
10,"Avenue de la Fontaine de Rolle",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.887669,2.203542
10,"Rue Branly",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.887381,2.204465
10,"Rue Marcel Génin",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.88246,2.209443
100,"Rue des Alouettes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882868,2.210387
100,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.883642,2.208522
101,"Rue Philippe Triaire",92000,92050,Nanterre,1,1,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.883522,2.209014
101,"Rue Yves Saudmont",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.88453,2.211963
102,"Avenue Georges Clemenceau",92000,92050,Nanterre,24,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,14,48.886229,2.207423
102,"Rue du Vieux-Pont",92000,92050,Nanterre,4,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,14,48.888732,2.185409
102,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.883567,2.208569
103,"Avenue Georges Clemenceau",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.886874,2.207366
103,"Rue Philippe Triaire",92000,92050,Nanterre,3,1,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.883482,2.209048
104,"Avenue Georges Clemenceau",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.886316,2.207923
104,"Rue des Alouettes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882792,2.21026
104,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.883483,2.208642
105,"Avenue Georges Clemenceau",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.886774,2.207531
106,"Rue Philippe Triaire",92000,92050,Nanterre,2,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.883382,2.208681
107,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.882619,2.208603
109,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882516,2.208677
11,"Rue de la Côte",92000,92050,Nanterre,5,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888576,2.203562
11,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.886121,2.205743
11,"Rue des Fleurs",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,17,48.885414,2.205124
110,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.88329,2.208808
110,"Rue Yves Saudmont",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884415,2.21192
111,"Rue Yves Saudmont",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884453,2.212053
113,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882357,2.208811
113bis,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882314,2.208921
114,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.88317,2.208913
115,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882254,2.208964
115,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.883214,2.209212
115,"Rue Yves Saudmont",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884435,2.212075
117,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.883176,2.209247
118,"Rue du Vieux-Pont",92000,92050,Nanterre,5,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,14,48.888235,2.184955
118,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.883031,2.208878
119,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.88316,2.209411
12,"Avenue de la Fontaine de Rolle",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.887753,2.203517
12,"Rue de Suresnes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,12,48.886009,2.209865
12,"Rue Marcel Génin",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882608,2.20922
120,"Avenue Georges Clemenceau",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,12,48.886067,2.208616
122,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882833,2.209287
122,"Rue Yves Saudmont",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884327,2.212028
123,"Rue Philippe Triaire",92000,92050,Nanterre,2,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882999,2.209507
127,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.883069,2.209897
127,"Rue Yves Saudmont",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884349,2.212185
128,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882774,2.209544
129,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.88292,2.20971
13,"Rue de la Côte",92000,92050,Nanterre,12,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888578,2.203724
13,"Avenue des Alouettes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884567,2.212444
13,"Rue de la Côte",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888578,2.203724
131,"Rue Yves Saudmont",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884315,2.212226
132,"Rue Yves Saudmont",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884252,2.212121
134,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882657,2.209839
136,"Rue Yves Saudmont",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884222,2.212161
14,"Avenue de la Fontaine de Rolle",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.887788,2.203395
14,"Rue des Carriers",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.88719,2.206416
14,"Rue Marcel Génin",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882571,2.209139
147,"Rue Yves Saudmont",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884214,2.212345
15,"Rue de la Côte",92000,92050,Nanterre,6,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888477,2.203721
15,"Avenue des Alouettes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884624,2.212396
15,"Rue de la Côte",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888477,2.203721
15,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.885963,2.205871
15,"Rue des Fleurs",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,14,48.885331,2.204925
151,"Rue Yves Saudmont",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884186,2.212378
159,"Rue Yves Saudmont",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884122,2.212459
16,"Avenue de la Fontaine de Rolle",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.887846,2.203358
16,"Rue de Suresnes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,12,48.885908,2.209955
16,"Rue Marcel Génin",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.88237,2.209273
16,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.885987,2.206936
17,"Rue de la Côte",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888463,2.203819
17,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.885952,2.206101
17,"Rue des Fleurs",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,14,48.885236,2.204889
18,"Avenue de la Fontaine de Rolle",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.887948,2.203367
18,"Rue de la Côte",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888387,2.203331
18,"Rue de Suresnes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,12,48.885805,2.209718
18,"Rue Marcel Génin",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882336,2.20919
19,"Rue de la Côte",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888384,2.20388
19,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.885845,2.205957
19,"Rue des Fleurs",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,14,48.885309,2.20471
2,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.886393,2.206751
20,"Avenue de la Fontaine de Rolle",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.887977,2.203204
20,"Rue de la Côte",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888392,2.203487
20,"Rue des Chenevreux",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,10,48.884817,2.208728
20,"Rue Marcel Génin",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.882354,2.209079
21,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.885887,2.206326
21,"Rue des Fleurs",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,14,48.885199,2.20448
22,"Avenue de la Fontaine de Rolle",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.88803,2.203168
22,"Rue de la Côte",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888304,2.203578
22,"Rue de Suresnes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,10,48.885696,2.210074
23,"Rue de la Côte",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888322,2.203962
23,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.885738,2.206072
23,"Rue des Fleurs",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,14,48.885166,2.204403
23,"Rue Philippe Triaire",92000,92050,Nanterre,2,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.885688,2.20737
24,"Avenue de la Fontaine de Rolle",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888137,2.203071
24,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.885813,2.206938
25,"Rue de la Côte",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888252,2.204045
25,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.885784,2.20643
26,"Rue de Suresnes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,10,48.885748,2.210387
26,"Rue des Alouettes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884219,2.21334
26,"Rue Philippe Triaire",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.885719,2.206937
27,"Rue de la Côte",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888259,2.204221
27,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.885649,2.206166
27,"Rue des Fleurs",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,14,48.885088,2.204242
28,"Avenue de la Fontaine de Rolle",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888284,2.202855
28,"Rue de la Côte",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888077,2.203754
28,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.885427,2.205879
28bis,"Rue de Suresnes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,10,48.885669,2.21031
29,"Rue de la Côte",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.888097,2.204229
3,"Rue de la Croix",92000,92050,Nanterre,9,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,11,48.888163,2.196172
3,"Avenue des Alouettes",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,15,48.884359,2.212796
3,"Rue Claude Chappe",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Revenu moyen",49,24.44,32.48,10,48.887485,2.203765
3,"Rue de la Concorde",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,10,48.888391,2.204993
3,"Rue de la Source",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.886368,2.205556
3,"Rue des Carriers",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,10,48.887384,2.206762
3,"Rue des Fleurs",92000,92050,Nanterre,1,0,0,"Plutôt à droite","Quartier plus populaire",49,24.44,32.48,13,48.88562,2.205706
